subject,format,run,trial_nr,n1,n2,choice,rt,accuracy,correct,isi
61,non-symbolic,1,25,14,7,False,406,1,1,8.533000000000019
61,non-symbolic,1,26,10,7,False,428,1,1,7.033000000000024
61,non-symbolic,1,27,20,10,False,607,1,1,9.031999999999968
61,non-symbolic,1,28,14,5,False,788,1,1,6.53200000000002
61,non-symbolic,1,29,10,14,True,1247,1,-1,7.033
61,non-symbolic,1,30,28,10,False,1689,1,1,8.033000000000019
61,non-symbolic,1,31,28,27,False,1830,1,1,6.53300000000001
61,non-symbolic,1,32,14,20,True,1556,1,-1,7.532
61,non-symbolic,1,33,10,7,False,443,1,1,6.034000000000034
61,non-symbolic,1,34,7,6,False,1375,1,1,9.033000000000001
61,non-symbolic,1,35,14,28,True,772,1,-1,8.53299999999993
61,non-symbolic,1,36,5,14,True,1168,1,-1,9.03200000000001
61,non-symbolic,2,37,7,4,False,435,1,1,7.532000000000003
61,non-symbolic,2,38,5,3,False,561,1,1,8.533000000000005
61,non-symbolic,2,39,10,14,True,754,1,-1,6.031999999999996
61,non-symbolic,2,40,10,28,True,472,1,-1,9.032999999999996
61,non-symbolic,2,41,7,4,False,623,1,1,8.031999999999996
61,non-symbolic,2,42,28,40,True,1718,1,-1,6.532000000000001
61,non-symbolic,2,43,20,14,False,1669,1,1,7.031999999999996
61,non-symbolic,2,44,28,40,True,618,1,-1,8.032
61,non-symbolic,2,45,14,40,True,612,1,-1,9.032999999999996
61,non-symbolic,2,46,14,5,False,390,1,1,6.532999999999996
61,non-symbolic,2,47,5,6,True,1373,1,-1,7.5319999999999965
61,non-symbolic,2,48,28,10,False,595,1,1,7.03200000000002
61,non-symbolic,2,49,28,14,False,1073,1,1,8.532999999999987
61,non-symbolic,2,50,10,14,False,1665,0,-1,6.031999999999996
61,non-symbolic,2,51,10,28,True,663,1,-1,8.033000000000001
61,non-symbolic,2,52,20,28,True,1198,1,-1,6.032000000000005
61,non-symbolic,2,53,14,5,False,338,1,1,7.032
61,non-symbolic,2,54,10,20,True,693,1,-1,6.531999999999939
61,non-symbolic,2,55,14,20,True,581,1,-1,8.532000000000034
61,non-symbolic,2,56,20,10,False,710,1,1,7.531999999999977
61,non-symbolic,2,57,28,56,True,587,1,-1,9.031999999999986
61,non-symbolic,2,58,14,15,False,2214,0,-1,8.532000000000034
61,non-symbolic,2,59,20,14,False,328,1,1,6.532000000000048
61,non-symbolic,2,60,20,57,True,831,1,-1,9.032000000000034
61,non-symbolic,2,61,10,4,False,595,1,1,6.03200000000001
61,non-symbolic,2,62,5,14,True,700,1,-1,8.033000000000001
61,non-symbolic,2,63,20,7,False,546,1,1,7.532999999999986
61,non-symbolic,2,64,28,79,True,379,1,-1,7.032000000000014
61,non-symbolic,2,65,5,2,False,651,1,1,8.532999999999973
61,non-symbolic,2,66,5,6,True,280,1,-1,6.533000000000025
61,non-symbolic,2,67,7,8,True,705,1,-1,6.031999999999981
61,non-symbolic,2,68,7,14,True,307,1,-1,8.032000000000044
61,non-symbolic,2,69,7,14,True,301,1,-1,7.533000000000044
61,non-symbolic,2,70,7,4,False,392,1,1,9.032999999999978
61,non-symbolic,2,71,14,10,True,2150,0,1,7.032000000000034
61,non-symbolic,2,72,5,14,True,684,1,-1,8.03300000000001
61,non-symbolic,3,73,28,79,True,398,1,-1,8.033000000000001
61,non-symbolic,3,74,20,40,True,438,1,-1,9.033999999999992
61,non-symbolic,3,75,28,29,True,1576,1,-1,6.533
61,non-symbolic,3,76,5,2,False,564,1,1,7.031999999999996
61,non-symbolic,3,77,20,21,True,1942,1,-1,6.032999999999999
61,non-symbolic,3,78,10,11,True,1220,1,-1,7.531999999999996
61,non-symbolic,3,79,7,20,True,495,1,-1,8.532
61,non-symbolic,3,80,5,10,True,998,1,-1,7.033000000000024
61,non-symbolic,3,81,10,14,True,1783,1,-1,7.533999999999996
61,non-symbolic,3,82,28,29,False,1324,0,-1,8.531999999999991
61,non-symbolic,3,83,28,29,False,-1,-1,-1,6.532000000000005
61,non-symbolic,3,84,7,8,False,281,0,-1,9.032
61,non-symbolic,3,85,5,2,False,589,1,1,6.031999999999991
61,non-symbolic,3,86,14,7,False,355,1,1,8.031999999999996
61,non-symbolic,3,87,14,28,True,1092,1,-1,8.033999999999978
61,non-symbolic,3,88,14,20,True,1462,1,-1,6.033
61,non-symbolic,3,89,10,7,False,954,1,1,9.032000000000053
61,non-symbolic,3,90,7,2,False,352,1,1,7.531999999999991
61,non-symbolic,3,91,14,28,False,-1,-1,-1,6.531999999999967
61,non-symbolic,3,92,20,40,True,516,1,-1,8.531999999999977
61,non-symbolic,3,93,20,57,True,492,1,-1,7.032
61,non-symbolic,3,94,7,8,False,318,0,-1,7.53200000000001
61,non-symbolic,3,95,7,10,True,662,1,-1,6.03200000000001
61,non-symbolic,3,96,14,20,True,555,1,-1,9.033000000000015
61,non-symbolic,3,97,5,2,False,577,1,1,8.532999999999982
61,non-symbolic,3,98,28,40,True,1327,1,-1,6.531999999999987
61,non-symbolic,3,99,28,56,True,355,1,-1,8.031999999999986
61,non-symbolic,3,100,5,3,False,352,1,1,7.032000000000015
61,non-symbolic,3,101,10,20,True,286,1,-1,7.5319999999999965
61,non-symbolic,3,102,10,5,False,355,1,1,9.031999999999991
61,non-symbolic,3,103,14,28,True,1798,1,-1,7.031999999999991
61,non-symbolic,3,104,20,7,False,266,1,1,6.032000000000034
61,non-symbolic,3,105,20,40,True,395,1,-1,8.032000000000034
61,non-symbolic,3,106,5,3,False,337,1,1,8.53400000000001
61,non-symbolic,3,107,10,20,True,366,1,-1,6.531999999999977
61,non-symbolic,3,108,7,10,True,407,1,-1,7.032000000000067
61,non-symbolic,4,109,14,40,True,313,1,-1,9.032999999999998
61,non-symbolic,4,110,7,14,True,1067,1,-1,8.533000000000001
61,non-symbolic,4,111,20,40,True,583,1,-1,7.032999999999998
61,non-symbolic,4,112,5,6,True,708,1,-1,8.031999999999991
61,non-symbolic,4,113,10,14,True,462,1,-1,7.531999999999984
61,non-symbolic,4,114,5,4,False,758,1,1,6.033
61,non-symbolic,4,115,14,20,True,430,1,-1,6.533999999999981
61,non-symbolic,4,116,14,10,False,338,1,1,6.031999999999987
61,non-symbolic,4,117,20,40,True,525,1,-1,8.031999999999991
61,non-symbolic,4,118,28,14,False,635,1,1,7.53300000000001
61,non-symbolic,4,119,5,14,True,259,1,-1,6.531999999999987
61,non-symbolic,4,120,5,6,True,696,1,-1,7.032000000000006
61,non-symbolic,4,121,7,8,True,384,1,-1,9.032000000000005
61,non-symbolic,4,122,7,20,True,978,1,-1,8.532
61,non-symbolic,4,123,28,29,True,1987,1,-1,8.532000000000014
61,non-symbolic,4,124,10,5,False,269,1,1,8.03299999999995
61,non-symbolic,4,125,7,20,True,399,1,-1,9.032000000000016
61,non-symbolic,4,126,20,7,False,298,1,1,7.531999999999967
61,non-symbolic,4,127,10,20,True,317,1,-1,7.0320000000000435
61,non-symbolic,4,128,5,7,True,1456,1,-1,6.032999999999968
61,non-symbolic,4,129,14,15,True,468,1,-1,6.53300000000001
61,non-symbolic,4,130,7,20,True,486,1,-1,8.03300000000002
61,non-symbolic,4,131,28,14,True,1733,0,1,6.03300000000001
61,non-symbolic,4,132,20,10,False,261,1,1,9.032999999999976
61,non-symbolic,4,133,20,28,True,337,1,-1,7.533000000000033
61,non-symbolic,4,134,10,14,True,911,1,-1,6.532000000000024
61,non-symbolic,4,135,20,21,True,1686,1,-1,7.031999999999945
61,non-symbolic,4,136,10,4,False,374,1,1,8.53300000000001
61,non-symbolic,4,137,5,2,False,397,1,1,7.032000000000005
61,non-symbolic,4,138,7,10,True,1122,1,-1,6.53400000000001
61,non-symbolic,4,139,28,20,False,428,1,1,7.533
61,non-symbolic,4,140,28,56,True,330,1,-1,8.03200000000001
61,non-symbolic,4,141,10,11,True,1100,1,-1,8.531999999999986
61,non-symbolic,4,142,28,29,True,1504,1,-1,6.03200000000001
61,non-symbolic,4,143,14,40,True,439,1,-1,9.03199999999992
61,non-symbolic,4,144,14,28,True,339,1,-1,6.532999999999953
61,non-symbolic,5,145,7,20,True,324,1,-1,7.531999999999999
61,non-symbolic,5,146,10,7,False,1269,1,1,9.032000000000004
61,non-symbolic,5,147,10,28,True,367,1,-1,6.033000000000005
61,non-symbolic,5,148,7,4,False,305,1,1,7.034000000000003
61,non-symbolic,5,149,5,6,True,758,1,-1,6.532000000000007
61,non-symbolic,5,150,10,7,False,2291,1,1,8.532000000000002
61,non-symbolic,5,151,5,14,True,408,1,-1,8.031999999999996
61,non-symbolic,5,152,20,7,False,273,1,1,6.031999999999996
61,non-symbolic,5,153,28,10,False,316,1,1,7.032999999999996
61,non-symbolic,5,154,5,3,False,625,1,1,8.031999999999996
61,non-symbolic,5,155,10,4,False,297,1,1,8.531999999999986
61,non-symbolic,5,156,20,7,False,352,1,1,9.032999999999982
61,non-symbolic,5,157,14,28,True,459,1,-1,6.53400000000001
61,non-symbolic,5,158,5,6,True,1302,1,-1,7.534000000000015
61,non-symbolic,5,159,14,5,False,244,1,1,7.031999999999991
61,non-symbolic,5,160,14,10,True,1713,0,1,6.532999999999982
61,non-symbolic,5,161,20,7,False,398,1,1,8.532000000000005
61,non-symbolic,5,162,7,2,False,360,1,1,7.53200000000001
61,non-symbolic,5,163,20,14,True,1639,0,1,8.034000000000043
61,non-symbolic,5,164,20,40,True,382,1,-1,6.032999999999991
61,non-symbolic,5,165,10,7,False,536,1,1,9.033000000000001
61,non-symbolic,5,166,5,4,False,1870,1,1,7.03300000000001
61,non-symbolic,5,167,14,15,True,2206,1,-1,6.032999999999953
61,non-symbolic,5,168,7,4,False,244,1,1,7.533999999999977
61,non-symbolic,5,169,28,29,True,372,1,-1,8.532
61,non-symbolic,5,170,28,29,True,1106,1,-1,6.531999999999987
61,non-symbolic,5,171,7,2,False,210,1,1,8.032000000000025
61,non-symbolic,5,172,28,10,True,2187,0,1,9.032999999999987
61,non-symbolic,5,173,5,2,False,278,1,1,8.032
61,non-symbolic,5,174,28,20,False,836,1,1,6.032000000000034
61,non-symbolic,5,175,14,20,False,1797,0,-1,7.033000000000011
61,non-symbolic,5,176,20,28,True,278,1,-1,9.032
61,non-symbolic,5,177,10,20,True,308,1,-1,8.53300000000001
61,non-symbolic,5,178,7,10,True,704,1,-1,7.53200000000001
61,non-symbolic,5,179,28,20,True,2472,0,1,6.532000000000024
61,non-symbolic,5,180,14,40,True,262,1,-1,7.03500000000002
61,non-symbolic,6,181,7,14,True,178,1,-1,6.532999999999999
61,non-symbolic,6,182,10,7,False,233,1,1,6.033000000000003
61,non-symbolic,6,183,14,7,False,380,1,1,7.034000000000008
61,non-symbolic,6,184,20,57,True,299,1,-1,8.533999999999995
61,non-symbolic,6,185,14,15,False,1719,0,-1,9.031999999999996
61,non-symbolic,6,186,20,28,True,316,1,-1,7.533
61,non-symbolic,6,187,10,14,True,1354,1,-1,8.031999999999996
61,non-symbolic,6,188,28,56,True,748,1,-1,9.033000000000001
61,non-symbolic,6,189,14,20,True,1388,1,-1,6.531999999999996
61,non-symbolic,6,190,5,6,True,573,1,-1,7.532000000000001
61,non-symbolic,6,191,10,7,False,1643,1,1,7.031999999999981
61,non-symbolic,6,192,10,5,False,396,1,1,6.03300000000001
61,non-symbolic,6,193,28,20,False,1559,1,1,8.53299999999999
61,non-symbolic,6,194,20,57,True,374,1,-1,8.032000000000025
61,non-symbolic,6,195,5,10,True,1682,1,-1,7.532000000000002
61,non-symbolic,6,196,14,15,False,709,0,-1,7.034000000000019
61,non-symbolic,6,197,20,40,True,416,1,-1,8.03200000000001
61,non-symbolic,6,198,28,56,True,319,1,-1,8.53300000000011
61,non-symbolic,6,199,7,14,True,1538,1,-1,6.531999999999943
61,non-symbolic,6,200,7,8,True,394,1,-1,9.031999999999991
61,non-symbolic,6,201,28,29,True,2269,1,-1,6.031999999999967
61,non-symbolic,6,202,7,2,False,274,1,1,7.032999999999986
61,non-symbolic,6,203,28,20,False,540,1,1,6.031999999999967
61,non-symbolic,6,204,20,57,True,324,1,-1,8.032000000000034
61,non-symbolic,6,205,5,14,True,997,1,-1,9.031999999999968
61,non-symbolic,6,206,28,56,True,1351,1,-1,7.531999999999977
61,non-symbolic,6,207,20,57,True,283,1,-1,8.532999999999976
61,non-symbolic,6,208,7,4,False,155,1,1,6.534000000000034
61,non-symbolic,6,209,5,7,True,865,1,-1,8.531999999999968
61,non-symbolic,6,210,10,4,False,518,1,1,9.032999999999953
61,non-symbolic,6,211,14,5,False,344,1,1,7.532000000000034
61,non-symbolic,6,212,7,20,True,328,1,-1,6.031999999999991
61,non-symbolic,6,213,5,7,True,1156,1,-1,6.532000000000011
61,non-symbolic,6,214,14,20,True,1480,1,-1,7.033000000000057
61,non-symbolic,6,215,5,10,False,1270,0,-1,8.033000000000055
61,non-symbolic,6,216,10,28,True,292,1,-1,7.533000000000077
62,non-symbolic,1,1,5,7,True,437,1,-1,7.532000000000001
62,non-symbolic,1,2,28,56,True,478,1,-1,9.032
62,non-symbolic,1,3,5,4,True,931,0,1,6.032
62,non-symbolic,1,4,28,14,False,1023,1,1,8.533000000000001
62,non-symbolic,1,5,20,57,True,1469,1,-1,6.532000000000005
62,non-symbolic,1,6,14,7,False,611,1,1,8.033000000000001
62,non-symbolic,1,7,10,7,False,501,1,1,7.034000000000001
62,non-symbolic,1,8,10,28,True,464,1,-1,8.533000000000001
62,non-symbolic,1,9,10,5,False,484,1,1,7.032
62,non-symbolic,1,10,14,5,False,581,1,1,9.031999999999963
62,non-symbolic,1,11,5,2,False,488,1,1,6.532999999999977
62,non-symbolic,1,12,20,57,True,566,1,-1,7.53200000000001
62,non-symbolic,1,13,7,14,True,766,1,-1,6.031999999999991
62,non-symbolic,1,14,10,9,False,678,1,1,8.03300000000001
62,non-symbolic,1,15,20,57,True,959,1,-1,8.531999999999977
62,non-symbolic,1,16,7,6,True,1677,0,1,6.032999999999976
62,non-symbolic,1,17,5,10,True,427,1,-1,8.03200000000002
62,non-symbolic,1,18,5,4,False,869,1,1,7.032000000000014
62,non-symbolic,1,19,7,10,True,381,1,-1,6.532
62,non-symbolic,1,20,10,4,False,528,1,1,7.531999999999977
62,non-symbolic,1,21,20,10,False,444,1,1,9.032
62,non-symbolic,1,22,14,7,False,543,1,1,7.532000000000029
62,non-symbolic,1,23,20,19,False,960,1,1,6.033000000000043
62,non-symbolic,1,24,20,28,True,721,1,-1,7.03200000000001
62,non-symbolic,1,25,28,20,False,634,1,1,8.031999999999986
62,non-symbolic,1,26,10,4,False,908,1,1,9.032999999999976
62,non-symbolic,1,27,14,40,True,570,1,-1,8.532999999999987
62,non-symbolic,1,28,28,40,False,924,0,-1,6.53200000000001
62,non-symbolic,1,29,7,5,False,486,1,1,6.532000000000011
62,non-symbolic,1,30,28,79,True,317,1,-1,9.033999999999995
62,non-symbolic,1,31,28,20,False,727,1,1,6.033000000000024
62,non-symbolic,1,32,14,40,True,233,1,-1,8.530999999999992
62,non-symbolic,1,33,14,40,True,413,1,-1,8.032999999999967
62,non-symbolic,1,34,5,14,True,350,1,-1,7.531999999999991
62,non-symbolic,1,35,7,10,True,632,1,-1,7.033
62,non-symbolic,1,36,7,4,False,546,1,1,8.533000000000067
62,non-symbolic,2,37,10,4,False,532,1,1,6.032999999999999
62,non-symbolic,2,38,5,3,False,450,1,1,9.032000000000002
62,non-symbolic,2,39,10,4,False,358,1,1,7.031999999999995
62,non-symbolic,2,40,7,14,True,725,1,-1,8.53199999999999
62,non-symbolic,2,41,10,28,True,273,1,-1,8.032
62,non-symbolic,2,42,7,20,True,334,1,-1,6.5329999999999915
62,non-symbolic,2,43,28,27,False,1310,1,1,7.532
62,non-symbolic,2,44,10,4,False,397,1,1,7.032999999999991
62,non-symbolic,2,45,5,4,False,787,1,1,6.531999999999992
62,non-symbolic,2,46,20,57,True,178,1,-1,6.031999999999996
62,non-symbolic,2,47,14,20,False,834,0,-1,8.031999999999991
62,non-symbolic,2,48,5,4,False,583,1,1,9.032000000000005
62,non-symbolic,2,49,14,40,True,182,1,-1,8.531999999999996
62,non-symbolic,2,50,14,13,False,568,1,1,7.53300000000002
62,non-symbolic,2,51,28,10,False,269,1,1,8.531999999999986
62,non-symbolic,2,52,5,14,True,292,1,-1,8.031999999999996
62,non-symbolic,2,53,28,14,False,926,1,1,9.033000000000015
62,non-symbolic,2,54,10,9,False,481,1,1,7.033000000000021
62,non-symbolic,2,55,7,2,False,556,1,1,6.531999999999991
62,non-symbolic,2,56,7,20,True,973,1,-1,7.531999999999978
62,non-symbolic,2,57,5,10,True,328,1,-1,6.031999999999991
62,non-symbolic,2,58,14,10,False,627,1,1,8.032000000000025
62,non-symbolic,2,59,20,28,True,400,1,-1,6.031999999999977
62,non-symbolic,2,60,20,10,False,595,1,1,6.532000000000034
62,non-symbolic,2,61,20,57,True,246,1,-1,8.532000000000025
62,non-symbolic,2,62,28,27,False,1289,1,1,7.032999999999996
62,non-symbolic,2,63,20,14,False,945,1,1,7.531999999999987
62,non-symbolic,2,64,14,28,True,561,1,-1,9.032000000000025
62,non-symbolic,2,65,5,10,True,1361,1,-1,9.033000000000001
62,non-symbolic,2,66,10,28,True,669,1,-1,7.531999999999977
62,non-symbolic,2,67,28,56,True,453,1,-1,7.03300000000001
62,non-symbolic,2,68,7,14,True,1676,1,-1,8.533000000000024
62,non-symbolic,2,69,28,56,True,233,1,-1,6.03200000000002
62,non-symbolic,2,70,14,20,False,1029,0,-1,6.533999999999996
62,non-symbolic,2,71,7,14,True,267,1,-1,8.032999999999987
62,non-symbolic,2,72,20,10,False,648,1,1,8.531999999999963
62,non-symbolic,3,73,20,57,True,223,1,-1,8.534
62,non-symbolic,3,74,14,10,False,224,1,1,9.032999999999998
62,non-symbolic,3,75,5,6,True,1029,1,-1,7.032000000000004
62,non-symbolic,3,76,5,4,False,499,1,1,6.032999999999996
62,non-symbolic,3,77,7,8,True,1400,1,-1,7.532999999999993
62,non-symbolic,3,78,14,7,False,408,1,1,8.033000000000001
62,non-symbolic,3,79,7,14,True,559,1,-1,6.53200000000001
62,non-symbolic,3,80,5,6,False,921,0,-1,7.533
62,non-symbolic,3,81,7,20,True,270,1,-1,8.032000000000005
62,non-symbolic,3,82,28,79,True,396,1,-1,8.53200000000001
62,non-symbolic,3,83,10,28,True,214,1,-1,6.032000000000034
62,non-symbolic,3,84,28,56,True,597,1,-1,9.031999999999996
62,non-symbolic,3,85,5,3,False,466,1,1,6.532999999999982
62,non-symbolic,3,86,14,40,True,427,1,-1,7.0330000000000386
62,non-symbolic,3,87,10,5,False,503,1,1,6.031999999999981
62,non-symbolic,3,88,28,40,False,1201,0,-1,6.53200000000001
62,non-symbolic,3,89,20,40,True,435,1,-1,9.033000000000001
62,non-symbolic,3,90,14,7,False,565,1,1,8.531999999999996
62,non-symbolic,3,91,5,3,False,1299,1,1,7.532999999999991
62,non-symbolic,3,92,20,28,False,695,0,-1,7.032999999999976
62,non-symbolic,3,93,20,10,False,199,1,1,8.03300000000001
62,non-symbolic,3,94,20,28,True,671,1,-1,9.032999999999976
62,non-symbolic,3,95,10,20,True,386,1,-1,6.032999999999976
62,non-symbolic,3,96,14,40,True,253,1,-1,6.532999999999976
62,non-symbolic,3,97,28,10,False,301,1,1,7.532000000000011
62,non-symbolic,3,98,10,20,False,1052,0,-1,8.032999999999996
62,non-symbolic,3,99,10,4,False,290,1,1,8.531999999999986
62,non-symbolic,3,100,10,28,True,10,1,-1,7.032000000000034
62,non-symbolic,3,101,14,20,True,560,1,-1,6.031999999999991
62,non-symbolic,3,102,5,2,False,1404,1,1,9.032999999999987
62,non-symbolic,3,103,7,5,False,1240,1,1,8.032000000000034
62,non-symbolic,3,104,7,2,False,333,1,1,6.533
62,non-symbolic,3,105,20,28,False,1149,0,-1,8.53200000000001
62,non-symbolic,3,106,28,56,True,129,1,-1,7.532999999999972
62,non-symbolic,3,107,7,14,True,740,1,-1,7.032000000000048
62,non-symbolic,3,108,28,56,True,99,1,-1,6.032999999999953
62,non-symbolic,4,109,20,14,False,294,1,1,6.033999999999999
62,non-symbolic,4,110,14,5,False,487,1,1,7.032000000000001
62,non-symbolic,4,111,10,5,False,246,1,1,8.533000000000003
62,non-symbolic,4,112,5,7,False,1154,0,-1,6.532000000000002
62,non-symbolic,4,113,10,4,False,684,1,1,7.532000000000005
62,non-symbolic,4,114,10,28,True,326,1,-1,8.033000000000001
62,non-symbolic,4,115,14,10,False,399,1,1,9.032
62,non-symbolic,4,116,20,10,False,245,1,1,8.531999999999996
62,non-symbolic,4,117,28,40,False,-1,-1,-1,8.031999999999991
62,non-symbolic,4,118,7,5,True,1109,0,1,7.531999999999981
62,non-symbolic,4,119,7,4,False,359,1,1,6.532000000000011
62,non-symbolic,4,120,10,4,False,579,1,1,6.032000000000024
62,non-symbolic,4,121,5,4,False,429,1,1,7.032000000000006
62,non-symbolic,4,122,7,5,False,588,1,1,9.033000000000007
62,non-symbolic,4,123,5,10,True,435,1,-1,6.531999999999988
62,non-symbolic,4,124,14,40,True,445,1,-1,7.532000000000006
62,non-symbolic,4,125,7,14,False,1269,0,-1,8.033000000000044
62,non-symbolic,4,126,14,20,True,359,1,-1,8.533000000000033
62,non-symbolic,4,127,5,4,False,651,1,1,9.033000000000001
62,non-symbolic,4,128,28,27,False,686,1,1,7.031999999999967
62,non-symbolic,4,129,20,19,True,765,0,1,6.031999999999981
62,non-symbolic,4,130,20,7,False,529,1,1,8.03400000000002
62,non-symbolic,4,131,20,7,False,465,1,1,6.531999999999996
62,non-symbolic,4,132,7,2,False,786,1,1,6.032000000000038
62,non-symbolic,4,133,28,20,False,783,1,1,8.533000000000039
62,non-symbolic,4,134,7,14,True,683,1,-1,7.532999999999958
62,non-symbolic,4,135,28,14,False,627,1,1,9.033999999999963
62,non-symbolic,4,136,28,40,True,338,1,-1,7.033000000000033
62,non-symbolic,4,137,5,14,False,483,0,-1,7.531999999999978
62,non-symbolic,4,138,10,4,False,703,1,1,9.031999999999991
62,non-symbolic,4,139,5,2,False,688,1,1,8.532000000000021
62,non-symbolic,4,140,20,28,True,1485,1,-1,6.032000000000034
62,non-symbolic,4,141,14,28,True,306,1,-1,8.03300000000001
62,non-symbolic,4,142,28,56,True,384,1,-1,7.032999999999986
62,non-symbolic,4,143,14,20,False,601,0,-1,6.53300000000001
62,non-symbolic,4,144,10,5,False,463,1,1,8.032999999999976
62,non-symbolic,5,145,5,4,False,547,1,1,7.0329999999999995
62,non-symbolic,5,146,7,10,True,306,1,-1,8.033
62,non-symbolic,5,147,7,4,False,528,1,1,7.533000000000003
62,non-symbolic,5,148,28,40,True,1599,1,-1,8.533000000000001
62,non-symbolic,5,149,20,21,False,871,0,-1,6.532000000000005
62,non-symbolic,5,150,7,20,True,333,1,-1,6.032999999999991
62,non-symbolic,5,151,5,14,True,118,1,-1,9.032000000000005
62,non-symbolic,5,152,10,5,False,400,1,1,7.535
62,non-symbolic,5,153,28,14,False,608,1,1,8.532
62,non-symbolic,5,154,10,4,False,579,1,1,9.032999999999964
62,non-symbolic,5,155,10,5,False,1124,1,1,6.031999999999991
62,non-symbolic,5,156,7,10,True,390,1,-1,8.033000000000015
62,non-symbolic,5,157,20,7,False,236,1,1,7.031999999999972
62,non-symbolic,5,158,5,14,True,198,1,-1,6.532000000000001
62,non-symbolic,5,159,14,20,True,280,1,-1,6.0329999999999915
62,non-symbolic,5,160,10,4,False,348,1,1,6.532999999999991
62,non-symbolic,5,161,14,10,False,444,1,1,9.034000000000015
62,non-symbolic,5,162,10,14,True,557,1,-1,7.03300000000001
62,non-symbolic,5,163,5,6,True,1450,1,-1,7.5319999999999965
62,non-symbolic,5,164,14,28,True,237,1,-1,8.033000000000019
62,non-symbolic,5,165,28,56,True,104,1,-1,8.532999999999962
62,non-symbolic,5,166,14,15,False,621,0,-1,7.533000000000001
62,non-symbolic,5,167,10,20,True,233,1,-1,6.533
