subject,session,mapping,run,trial_nr,orientation,value,reward,response,response_time
11,2,cdf,4,90,15.0,8.0,42.0,10.0,1.921951999999692
11,2,cdf,4,91,37.5,11.5,42.0,11.5,1.5210315000003902
11,2,cdf,4,92,120.0,31.0,67.0,31.5,1.7568365999995876
11,2,cdf,5,93,135.0,32.0,60.5,32.0,1.803996699999516
11,2,cdf,5,94,172.5,38.5,43.5,38.5,1.9218736000002536
11,2,cdf,5,95,105.0,28.0,42.0,28.5,1.5451183000004676
11,2,cdf,5,96,150.0,33.0,42.0,33.0,1.8393744000004515
11,2,cdf,5,97,67.5,14.0,42.0,16.0,1.6506903000008606
11,2,cdf,5,98,165.0,36.0,57.5,33.0,1.898524900000666
11,2,cdf,5,99,75.0,16.0,51.5,16.0,2.269903699999304
11,2,cdf,5,100,22.5,10.0,42.0,10.0,1.6861062000007223
11,2,cdf,5,101,157.5,34.0,70.5,34.0,1.356039499999497
11,2,cdf,5,102,7.5,5.5,42.0,5.5,1.4267503999999462
11,2,cdf,5,103,60.0,13.0,42.0,16.0,2.8178674999999203
11,2,cdf,5,104,90.0,22.0,60.5,22.0,1.3088262000001123
11,2,cdf,5,105,52.5,12.5,42.0,14.0,2.051541700000598
11,2,cdf,5,106,112.5,30.0,69.0,30.0,1.6749196000000666
11,2,cdf,5,107,82.5,18.5,53.0,18.5,1.7803690000000645
11,2,cdf,5,108,30.0,11.0,42.0,11.5,1.3913499999998749
11,2,cdf,5,109,97.5,25.5,42.0,25.5,1.544966899999963
11,2,cdf,5,110,45.0,12.0,42.0,12.0,1.46200509999926
11,2,cdf,5,111,120.0,31.0,59.0,31.0,1.5329455999999482
11,2,cdf,5,112,15.0,8.0,42.0,8.5,1.379600900000696
11,2,cdf,5,113,127.5,31.5,42.0,32.0,1.7214807000000292
11,2,cdf,5,114,142.5,32.5,47.0,33.0,1.2145173999997496
11,2,cdf,5,115,37.5,11.5,43.5,11.5,1.4279119000002538
11,2,cdf,6,116,15.0,8.0,42.0,8.0,1.2287991000002876
11,2,cdf,6,117,150.0,33.0,42.0,33.0,1.6626986999999644
11,2,cdf,6,118,37.5,11.5,42.0,12.0,2.004385700000057
11,2,cdf,6,119,52.5,12.5,42.0,12.5,2.5583230000002004
11,2,cdf,6,120,120.0,31.0,60.5,30.0,1.839343899999221
11,2,cdf,6,121,7.5,5.5,45.0,5.5,2.122266700000182
11,2,cdf,6,122,30.0,11.0,50.0,11.0,1.4973625000002355
11,2,cdf,6,123,45.0,12.0,51.5,11.5,1.4982448999999178
11,2,cdf,6,124,112.5,30.0,69.0,28.0,1.6741272999997818
11,2,cdf,6,125,60.0,13.0,42.0,14.0,1.0864567999997234
11,2,cdf,6,126,105.0,28.0,62.0,25.5,1.6153310999998212
11,2,cdf,6,127,127.5,31.5,42.0,32.0,1.5573021000000151
11,2,cdf,6,128,142.5,32.5,57.0,32.5,1.497299199999361
11,2,cdf,6,129,67.5,14.0,42.0,16.0,1.9454242000001616
11,2,cdf,6,130,75.0,16.0,42.0,18.5,1.0730892999999924
11,2,cdf,6,131,97.5,25.5,42.0,25.5,1.9690673000004608
11,2,cdf,6,132,90.0,22.0,42.0,22.0,1.5461996000003635
11,2,cdf,6,133,82.5,18.5,59.5,18.5,1.6756701000003886
11,2,cdf,6,134,135.0,32.0,54.5,32.0,1.8645163999999568
11,2,cdf,6,135,172.5,38.5,47.5,38.5,2.064606900000399
11,2,cdf,6,136,165.0,36.0,42.0,36.0,2.123110299999098
11,2,cdf,6,137,22.5,10.0,42.0,8.0,1.8747557000006057
11,2,cdf,6,138,157.5,34.0,42.0,33.0,2.1594907999997304
11,2,cdf,7,139,150.0,33.0,65.0,32.5,1.30887679999978
11,2,cdf,7,140,67.5,14.0,42.5,16.0,1.485720499999843
11,2,cdf,7,141,165.0,36.0,59.0,36.0,2.086887000000388
11,2,cdf,7,142,105.0,28.0,57.5,25.5,2.263820200000737
11,2,cdf,7,143,157.5,34.0,57.0,33.0,1.7803782000000865
11,2,cdf,7,144,142.5,32.5,42.0,32.0,1.9454494000001432
11,2,cdf,7,145,15.0,8.0,45.0,10.0,1.697977699999683
11,2,cdf,7,146,172.5,38.5,64.0,38.5,2.5821568999999727
11,2,cdf,7,147,60.0,13.0,44.5,14.0,1.2855552000000898
11,2,cdf,7,148,45.0,12.0,42.0,12.0,0.7432023000001209
11,2,cdf,7,149,75.0,16.0,42.0,18.5,1.9927082999993215
11,2,cdf,7,150,127.5,31.5,72.0,31.5,2.5818936000005124
11,2,cdf,7,151,30.0,11.0,42.0,8.0,1.5682578999994805
11,2,cdf,7,152,82.5,18.5,54.0,18.5,1.4383688999996591
11,2,cdf,7,153,97.5,25.5,49.5,25.5,0.7783095999993748
11,2,cdf,7,154,120.0,31.0,62.0,31.0,1.5092926999996052
11,2,cdf,7,155,37.5,11.5,49.5,11.5,1.746134100000745
11,2,cdf,7,156,7.5,5.5,42.0,5.5,2.654336200000216
11,2,cdf,7,157,112.5,30.0,47.0,28.0,1.6751542000001791
11,2,cdf,7,158,135.0,32.0,64.5,32.5,1.627519200000279
11,2,cdf,7,159,90.0,22.0,47.0,22.0,1.6979301999999734
11,2,cdf,7,160,52.5,12.5,42.0,12.5,1.9689029999999548
11,2,cdf,7,161,22.5,10.0,42.0,10.0,1.957228500000383
11,2,cdf,8,162,60.0,13.0,42.0,13.0,1.6412718000001405
11,2,cdf,8,163,75.0,16.0,50.0,16.0,0.943637000000308
11,2,cdf,8,164,67.5,14.0,42.0,16.0,2.0515487000002395
11,2,cdf,8,165,90.0,22.0,58.5,22.0,1.121069599999828
11,2,cdf,8,166,97.5,25.5,42.0,25.5,2.3699124000004304
11,2,cdf,8,167,15.0,8.0,42.0,8.0,2.605498699999771
11,2,cdf,8,168,52.5,12.5,51.0,12.0,2.6848149000006742
11,2,cdf,8,169,22.5,10.0,42.0,10.0,1.6035726000000068
11,2,cdf,8,170,150.0,33.0,52.5,33.0,2.6291708999997354
11,2,cdf,8,171,7.5,5.5,42.0,5.5,1.6153883000006315
11,2,cdf,8,172,172.5,38.5,56.5,38.5,1.6743056999994224
11,2,cdf,8,173,30.0,11.0,42.0,11.0,1.3443206000001735
11,2,cdf,8,174,120.0,31.0,43.5,31.0,2.38145220000024
11,2,cdf,8,175,157.5,34.0,74.0,34.0,1.980865300000005
11,2,cdf,8,176,37.5,11.5,42.0,11.5,2.1221104000005653
11,2,cdf,8,177,112.5,30.0,52.0,28.0,1.9108679000000848
11,2,cdf,8,178,127.5,31.5,47.5,30.0,1.5222168000000238
11,2,cdf,8,179,105.0,28.0,42.0,28.0,1.2391714000004868
11,2,cdf,8,180,82.5,18.5,0.0,,
11,2,cdf,8,181,45.0,12.0,42.0,11.5,1.6272855999995954
11,2,cdf,8,182,142.5,32.5,70.5,33.0,2.122719799999686
11,2,cdf,8,183,165.0,36.0,42.0,38.5,2.063501300000098
11,2,cdf,8,184,135.0,32.0,42.0,32.0,1.4975468000002363
12,1,cdf,1,1,67.5,14.0,0.0,,
12,1,cdf,1,2,15.0,8.0,42.0,9.5,1.6867800999998508
12,1,cdf,1,3,150.0,33.0,56.0,34.0,2.2755981999998767
12,1,cdf,1,4,37.5,11.5,53.0,12.0,1.9690034999998716
12,1,cdf,1,5,45.0,12.0,51.0,12.0,2.59472790000018
12,1,cdf,1,6,22.5,10.0,42.0,10.0,2.3345110999998724
12,1,cdf,1,7,90.0,22.0,60.5,22.0,2.3229361000003337
12,1,cdf,1,8,165.0,36.0,76.5,38.5,2.45233189999999
12,1,cdf,1,9,60.0,13.0,54.0,13.5,1.4149496
12,1,cdf,1,10,7.5,5.5,42.0,5.5,2.794288399999914
12,1,cdf,1,11,142.5,32.5,44.0,33.5,2.618888699999843
12,1,cdf,1,12,172.5,38.5,78.5,38.5,2.888620700000047
12,1,cdf,1,13,97.5,25.5,42.0,25.5,2.452347500000087
12,1,cdf,1,14,135.0,32.0,66.0,31.5,2.063408100000288
12,1,cdf,1,15,105.0,28.0,42.0,28.0,2.1694469999997636
12,1,cdf,1,16,120.0,31.0,66.0,31.0,2.6881334999998217
12,1,cdf,1,17,82.5,18.5,56.0,18.0,1.1437645000000884
12,1,cdf,1,18,75.0,16.0,46.0,15.0,2.0515941999997267
12,1,cdf,1,19,112.5,30.0,43.5,31.5,1.5341229999999086
12,1,cdf,1,20,30.0,11.0,42.0,11.0,2.052743900000223
12,1,cdf,1,21,52.5,12.5,47.0,13.0,1.6743443000000298
12,1,cdf,1,22,127.5,31.5,42.5,33.0,2.7945325000000594
12,1,cdf,1,23,157.5,34.0,73.5,36.0,2.252114800000072
12,1,cdf,2,24,82.5,18.5,0.0,,
12,1,cdf,2,25,165.0,36.0,71.0,38.5,1.438530400000218
12,1,cdf,2,26,97.5,25.5,53.0,25.5,2.428634100000181
12,1,cdf,2,27,15.0,8.0,42.0,11.0,1.4267154999997729
12,1,cdf,2,28,127.5,31.5,48.5,32.0,2.2991351999999097
12,1,cdf,2,29,22.5,10.0,42.0,11.0,2.228465299999698
12,1,cdf,2,30,172.5,38.5,0.0,,
12,1,cdf,2,31,52.5,12.5,42.0,12.0,1.485931599999731
12,1,cdf,2,32,45.0,12.0,42.0,12.0,2.3934449999997014
12,1,cdf,2,33,75.0,16.0,42.5,16.0,2.0869627000001856
12,1,cdf,2,34,37.5,11.5,42.0,12.0,2.2992042999999285
12,1,cdf,2,35,120.0,31.0,61.0,30.0,2.086945300000025
12,1,cdf,2,36,135.0,32.0,42.0,33.0,1.9925846000001
12,1,cdf,2,37,60.0,13.0,50.5,14.0,1.6389663000004475
12,1,cdf,2,38,30.0,11.0,42.0,10.5,1.108465199999955
12,1,cdf,2,39,105.0,28.0,61.5,28.0,2.4058955999998943
12,1,cdf,2,40,112.5,30.0,0.0,,
12,1,cdf,2,41,7.5,5.5,42.5,6.5,2.205521999999746
12,1,cdf,2,42,150.0,33.0,71.0,34.0,1.2381163000000015
12,1,cdf,2,43,157.5,34.0,70.0,34.5,1.5336434999999256
12,1,cdf,2,44,142.5,32.5,53.5,32.0,2.228463500000089
12,1,cdf,2,45,67.5,14.0,48.5,14.5,2.405269800000042
12,1,cdf,2,46,90.0,22.0,42.0,22.0,2.181274300000041
12,1,cdf,3,47,52.5,12.5,42.0,12.0,2.794082500000058
12,1,cdf,3,48,90.0,22.0,56.0,22.0,2.346291000000292
12,1,cdf,3,49,112.5,30.0,42.0,30.0,2.5112930000000233
12,1,cdf,3,50,120.0,31.0,42.0,31.5,2.1222672000003513
12,1,cdf,3,51,60.0,13.0,42.0,13.0,2.1104890999999952
12,1,cdf,3,52,172.5,38.5,74.5,38.5,2.3580535999999483
12,1,cdf,3,53,67.5,14.0,0.0,,
12,1,cdf,3,54,15.0,8.0,42.0,7.5,1.8156122000000323
12,1,cdf,3,55,127.5,31.5,69.5,32.5,1.921908599999824
12,1,cdf,3,56,45.0,12.0,42.0,11.5,1.80395499999986
12,1,cdf,3,57,7.5,5.5,42.0,6.0,2.0871103999998013
12,1,cdf,3,58,30.0,11.0,42.0,8.5,2.522933899999771
12,1,cdf,3,59,105.0,28.0,42.0,27.5,2.7243992000003345
12,1,cdf,3,60,135.0,32.0,51.0,33.5,2.0871532000001025
12,1,cdf,3,61,142.5,32.5,65.5,33.5,1.663669099999879
12,1,cdf,3,62,157.5,34.0,74.5,36.0,1.806829099999959
12,1,cdf,3,63,22.5,10.0,42.0,10.0,2.373073199999908
12,1,cdf,3,64,75.0,16.0,42.0,16.0,2.4424714000001586
12,1,cdf,3,65,97.5,25.5,46.0,25.5,1.6890121000001272
12,1,cdf,3,66,165.0,36.0,63.5,37.0,2.699787500000184
12,1,cdf,3,67,150.0,33.0,67.5,33.5,2.6645462999999836
12,1,cdf,3,68,37.5,11.5,42.0,10.0,2.499552499999936
12,1,cdf,3,69,82.5,18.5,42.0,18.5,2.2283956000001126
12,1,cdf,4,70,142.5,32.5,44.5,34.0,1.2143623000001753
12,1,cdf,4,71,105.0,28.0,53.0,25.5,1.945430700000088
12,1,cdf,4,72,22.5,10.0,42.0,8.5,2.6173727000000326
12,1,cdf,4,73,30.0,11.0,42.0,12.0,2.240149800000381
12,1,cdf,4,74,172.5,38.5,60.0,38.0,2.052370299999893
12,1,cdf,4,75,127.5,31.5,57.5,30.5,2.2401505000002544
12,1,cdf,4,76,75.0,16.0,41.0,18.5,1.9330041999996863
12,1,cdf,4,77,135.0,32.0,51.5,32.0,2.8898127000002205
12,1,cdf,4,78,15.0,8.0,42.0,5.5,1.852498100000048
12,1,cdf,4,79,67.5,14.0,42.0,16.0,1.6074556999997185
12,1,cdf,4,80,150.0,33.0,42.0,32.5,2.369690999999875
12,1,cdf,4,81,7.5,5.5,42.0,5.5,2.063320799999929
12,1,cdf,4,82,112.5,30.0,58.5,31.0,2.7357592000003024
12,1,cdf,4,83,120.0,31.0,61.0,31.0,2.0749886000003244
12,1,cdf,4,84,90.0,22.0,42.0,22.0,1.5799721999997018
12,1,cdf,4,85,157.5,34.0,55.0,33.5,1.4875582999998187
12,1,cdf,4,86,97.5,25.5,42.0,26.0,2.3849083999998584
12,1,cdf,4,87,37.5,11.5,48.5,11.5,2.417194699999982
12,1,cdf,4,88,52.5,12.5,47.5,13.0,2.0869299000000865
12,1,cdf,4,89,82.5,18.5,47.0,18.0,2.7940898000001653
12,1,cdf,4,90,60.0,13.0,42.0,12.0,1.7095150999998625
12,1,cdf,4,91,45.0,12.0,53.5,12.5,1.9103202999999669
12,1,cdf,4,92,165.0,36.0,43.0,38.5,1.5092405999998846
12,1,cdf,5,93,37.5,11.5,42.0,12.0,2.029967200000101
12,1,cdf,5,94,172.5,38.5,46.5,38.5,2.146002899999985
12,1,cdf,5,95,105.0,28.0,42.0,28.0,1.7570596000000478
12,1,cdf,5,96,45.0,12.0,42.0,12.0,2.4169819999997344
12,1,cdf,5,97,52.5,12.5,42.0,12.5,1.969051699999909
12,1,cdf,5,98,157.5,34.0,44.0,38.5,1.6979874999997264
12,1,cdf,5,99,112.5,30.0,46.5,28.5,1.391233899999861
12,1,cdf,5,100,15.0,8.0,42.0,8.0,1.9926165000001672
12,1,cdf,5,101,75.0,16.0,42.0,14.0,1.544460699999945
12,1,cdf,5,102,165.0,36.0,68.5,38.5,2.310891199999787
12,1,cdf,5,103,82.5,18.5,60.0,18.5,1.1318514000004145
12,1,cdf,5,104,90.0,22.0,42.0,22.0,1.6860434000000168
12,1,cdf,5,105,120.0,31.0,55.0,32.0,1.580016899999919
12,1,cdf,5,106,30.0,11.0,42.0,11.5,1.475277300000016
12,1,cdf,5,107,67.5,14.0,42.0,13.0,1.7113905999999588
12,1,cdf,5,108,22.5,10.0,42.0,11.0,1.8881358000003272
12,1,cdf,5,109,150.0,33.0,41.0,34.5,1.8863465000004
12,1,cdf,5,110,142.5,32.5,55.5,34.0,2.534919699999591
12,1,cdf,5,111,97.5,25.5,57.5,25.5,2.487593199999992
12,1,cdf,5,112,127.5,31.5,68.5,32.0,2.157630799999879
12,1,cdf,5,113,7.5,5.5,42.0,5.5,1.6979543999996167
12,1,cdf,5,114,60.0,13.0,42.0,13.0,1.1673710999994
12,1,cdf,5,115,135.0,32.0,63.0,32.0,1.8866060999998808
12,1,cdf,6,116,150.0,33.0,63.0,35.0,2.3231242000001657
12,1,cdf,6,117,142.5,32.5,69.0,33.5,1.4857262000004994
12,1,cdf,6,118,30.0,11.0,42.0,12.0,2.0869793000001664
12,1,cdf,6,119,120.0,31.0,42.0,33.0,2.3580863999995927
12,1,cdf,6,120,127.5,31.5,63.5,32.0,1.7921696999992491
12,1,cdf,6,121,90.0,22.0,42.0,22.0,1.7103217000003497
12,1,cdf,6,122,7.5,5.5,42.0,5.5,1.4571585000003324
12,1,cdf,6,123,67.5,14.0,42.0,16.0,1.8511656999999104
12,1,cdf,6,124,112.5,30.0,42.0,28.5,2.275554199999533
12,1,cdf,6,125,75.0,16.0,0.0,,
12,1,cdf,6,126,22.5,10.0,42.0,11.0,1.9217146999999384
12,1,cdf,6,127,97.5,25.5,57.5,27.0,1.7332658000004812
12,1,cdf,6,128,45.0,12.0,42.0,12.0,1.5919018000004144
12,1,cdf,6,129,37.5,11.5,42.0,12.0,1.0495157000004838
12,1,cdf,6,130,172.5,38.5,55.5,38.0,1.8393575999998577
12,1,cdf,6,131,135.0,32.0,42.0,32.0,2.440602300000137
12,1,cdf,6,132,60.0,13.0,42.0,15.5,2.1839300999999978
12,1,cdf,6,133,82.5,18.5,42.0,18.5,1.10849749999943
12,1,cdf,6,134,52.5,12.5,42.0,12.5,2.110523600000306
12,1,cdf,6,135,165.0,36.0,43.0,38.5,1.6389566999996532
12,1,cdf,6,136,105.0,28.0,42.0,30.0,2.2637077999997928
12,1,cdf,6,137,15.0,8.0,42.0,7.0,2.18122940000012
12,1,cdf,6,138,157.5,34.0,61.5,36.0,1.2622274000004836
12,1,cdf,7,139,127.5,31.5,71.5,32.5,1.862929599999916
12,1,cdf,7,140,150.0,33.0,40.5,35.5,2.664578900000379
12,1,cdf,7,141,15.0,8.0,42.0,10.0,2.26384920000055
12,1,cdf,7,142,52.5,12.5,42.0,13.0,2.6881612999995923
12,1,cdf,7,143,165.0,36.0,64.5,36.0,2.0751350000000457
12,1,cdf,7,144,22.5,10.0,42.0,11.0,1.473934100000406
12,1,cdf,7,145,142.5,32.5,58.0,33.0,1.7221703000004709
12,1,cdf,7,146,120.0,31.0,48.5,29.0,2.098693199999616
12,1,cdf,7,147,105.0,28.0,42.0,28.5,2.688120699999672
12,1,cdf,7,148,112.5,30.0,61.0,28.0,1.3088206999991598
12,1,cdf,7,149,45.0,12.0,42.0,12.5,2.086924899999758
12,1,cdf,7,150,135.0,32.0,42.0,32.5,1.5807625999996162
12,1,cdf,7,151,30.0,11.0,43.5,11.5,1.403126400000474
12,1,cdf,7,152,172.5,38.5,42.0,38.5,2.16946149999967
12,1,cdf,7,153,60.0,13.0,55.0,16.0,2.4522331999996823
12,1,cdf,7,154,82.5,18.5,45.5,18.5,2.0749804000006407
12,1,cdf,7,155,157.5,34.0,54.5,35.5,1.9454762999994273
12,1,cdf,7,156,37.5,11.5,42.0,12.0,2.0639766000003874
12,1,cdf,7,157,67.5,14.0,45.0,13.0,1.9934622000000672
12,1,cdf,7,158,7.5,5.5,47.0,5.5,1.5210182000000714
12,1,cdf,7,159,75.0,16.0,42.0,16.0,1.5682103999997707
12,1,cdf,7,160,97.5,25.5,47.5,25.0,1.2734989999999016
12,1,cdf,7,161,90.0,22.0,59.5,22.0,2.0042730000004667
12,1,cdf,8,162,45.0,12.0,42.0,12.0,1.6629424000002473
12,1,cdf,8,163,37.5,11.5,50.5,12.0,1.30887999999959
12,1,cdf,8,164,150.0,33.0,45.5,34.0,2.2165824999992765
12,1,cdf,8,165,7.5,5.5,42.0,5.5,1.9701616000002105
12,1,cdf,8,166,127.5,31.5,45.0,32.0,2.3933966999993572
12,1,cdf,8,167,90.0,22.0,42.0,22.0,1.2858508999997866
12,1,cdf,8,168,165.0,36.0,54.5,38.5,2.205132699999922
12,1,cdf,8,169,75.0,16.0,42.0,16.0,1.4055586999993466
12,1,cdf,8,170,120.0,31.0,49.0,31.0,1.8157388999998147
12,1,cdf,8,171,82.5,18.5,42.0,16.0,2.0044746000003215
12,1,cdf,8,172,97.5,25.5,46.5,25.5,1.368336200000158
12,1,cdf,8,173,15.0,8.0,45.5,7.0,2.4877350999995542
12,1,cdf,8,174,142.5,32.5,56.0,33.0,0.9693523999994796
12,1,cdf,8,175,135.0,32.0,56.0,32.0,2.4168557000002693
12,1,cdf,8,176,67.5,14.0,53.0,13.0,1.2025988999994297
12,1,cdf,8,177,172.5,38.5,42.0,38.5,1.5918379999993704
12,1,cdf,8,178,22.5,10.0,42.0,10.5,1.9806727000004685
12,1,cdf,8,179,112.5,30.0,61.0,30.0,1.2146293000005244
12,1,cdf,8,180,52.5,12.5,42.0,12.5,1.3795664999997823
12,1,cdf,8,181,105.0,28.0,58.5,25.5,1.3215690999995786
12,1,cdf,8,182,60.0,13.0,42.0,12.5,1.3205163000002358
12,1,cdf,8,183,157.5,34.0,42.0,35.5,1.76858859999993
12,1,cdf,8,184,30.0,11.0,42.0,11.0,1.95736240000042
12,2,inverse_cdf,1,1,60.0,18.5,42.0,16.0,2.2637322999999014
12,2,inverse_cdf,1,2,165.0,41.0,0.0,,
12,2,inverse_cdf,1,3,135.0,32.5,49.0,29.0,1.980785700000524
12,2,inverse_cdf,1,4,150.0,39.0,0.0,,
12,2,inverse_cdf,1,5,22.5,4.0,42.0,7.5,1.9571898000003785
12,2,inverse_cdf,1,6,75.0,21.0,44.0,21.0,2.747127099999489
12,2,inverse_cdf,1,7,90.0,22.0,45.5,22.0,1.191149399999631
12,2,inverse_cdf,1,8,67.5,20.0,54.0,19.5,2.322550699999738
12,2,inverse_cdf,1,9,142.5,36.5,72.0,37.0,2.182352799999535
12,2,inverse_cdf,1,10,172.5,41.5,64.0,41.5,2.027995800000099
12,2,inverse_cdf,1,11,45.0,11.5,0.0,,
12,2,inverse_cdf,1,12,97.5,22.5,42.0,22.0,1.2974116999994294
12,2,inverse_cdf,1,13,82.5,21.5,42.0,21.5,1.89829009999994
12,2,inverse_cdf,1,14,157.5,40.0,74.0,41.0,1.426720800000112
12,2,inverse_cdf,1,15,7.5,2.5,42.0,3.5,1.569119600000704
12,2,inverse_cdf,1,16,52.5,16.0,48.5,11.5,1.8175097000003009
12,2,inverse_cdf,1,17,30.0,5.0,47.0,4.5,2.267568299999766
12,2,inverse_cdf,1,18,37.5,7.5,42.0,11.0,1.251737000000503
12,2,inverse_cdf,1,19,112.5,24.0,42.0,24.0,1.9455054000000016
12,2,inverse_cdf,1,20,105.0,23.0,42.0,23.0,2.7588975999997274
12,2,inverse_cdf,1,21,120.0,25.5,42.0,23.5,1.134177099999761
12,2,inverse_cdf,1,22,15.0,3.0,42.0,4.0,2.453202099999544
12,2,inverse_cdf,1,23,127.5,28.0,64.5,39.5,2.5112779000000955
12,2,inverse_cdf,2,24,37.5,7.5,42.0,6.0,1.544616600000154
12,2,inverse_cdf,2,25,165.0,41.0,77.5,24.5,2.158772799999497
12,2,inverse_cdf,2,26,142.5,36.5,0.0,,
12,2,inverse_cdf,2,27,7.5,2.5,42.0,5.5,2.383964100000412
12,2,inverse_cdf,2,28,112.5,24.0,52.5,24.0,1.323804999999993
12,2,inverse_cdf,2,29,172.5,41.5,46.5,41.5,1.4276233000000502
12,2,inverse_cdf,2,30,105.0,23.0,45.0,23.0,2.0869281000004776
12,2,inverse_cdf,2,31,15.0,3.0,42.0,5.0,1.5330496999995376
12,2,inverse_cdf,2,32,67.5,20.0,24.0,42.0,0.5779166000002078
12,2,inverse_cdf,2,33,22.5,4.0,42.0,5.0,2.5229671999995844
12,2,inverse_cdf,2,34,30.0,5.0,44.5,4.0,2.063410499999918
12,2,inverse_cdf,2,35,127.5,28.0,49.5,28.0,2.6409450999999535
12,2,inverse_cdf,2,36,75.0,21.0,42.0,21.0,1.2263413000000585
12,2,inverse_cdf,2,37,157.5,40.0,51.5,39.0,1.60357329999988
12,2,inverse_cdf,2,38,45.0,11.5,42.0,13.5,2.49949099999958
12,2,inverse_cdf,2,39,135.0,32.5,49.0,29.5,1.2145987000003515
12,2,inverse_cdf,2,40,150.0,39.0,68.5,39.0,1.54694070000005
12,2,inverse_cdf,2,41,120.0,25.5,47.0,24.0,1.0729160999999294
12,2,inverse_cdf,2,42,82.5,21.5,42.0,21.5,1.6742444000001342
12,2,inverse_cdf,2,43,60.0,18.5,42.0,16.0,2.511282299999948
12,2,inverse_cdf,2,44,90.0,22.0,42.0,22.0,1.8637300999998845
12,2,inverse_cdf,2,45,97.5,22.5,42.5,22.5,2.322710299999926
12,2,inverse_cdf,2,46,52.5,16.0,42.0,7.5,1.6505424000006317
12,2,inverse_cdf,3,47,22.5,4.0,42.0,3.0,1.945441599999867
12,2,inverse_cdf,3,48,67.5,20.0,42.0,21.0,1.4739816000001156
12,2,inverse_cdf,3,49,37.5,7.5,42.0,11.5,2.1104723000007652
12,2,inverse_cdf,3,50,165.0,41.0,61.5,40.5,2.3934511999996175
12,2,inverse_cdf,3,51,82.5,21.5,48.5,21.5,1.6507587000005517
12,2,inverse_cdf,3,52,172.5,41.5,75.5,41.0,1.3444760000002134
12,2,inverse_cdf,3,53,135.0,32.5,56.0,28.0,2.276366799999778
12,2,inverse_cdf,3,54,60.0,18.5,46.0,16.0,1.3796220000003814
12,2,inverse_cdf,3,55,142.5,36.5,42.0,35.5,2.2871737999994366
12,2,inverse_cdf,3,56,97.5,22.5,42.0,22.5,2.051518700000088
12,2,inverse_cdf,3,57,90.0,22.0,57.5,22.5,1.7686592999998538
12,2,inverse_cdf,3,58,30.0,5.0,42.0,7.5,1.9575996000003215
12,2,inverse_cdf,3,59,52.5,16.0,42.0,14.5,1.828384399999777
12,2,inverse_cdf,3,60,112.5,24.0,56.0,23.0,1.7891240999997535
12,2,inverse_cdf,3,61,105.0,23.0,46.0,23.0,0.9136452000002464
12,2,inverse_cdf,3,62,75.0,21.0,63.0,21.0,2.0751533000002382
12,2,inverse_cdf,3,63,7.5,2.5,42.0,2.5,1.5352078999994774
12,2,inverse_cdf,3,64,45.0,11.5,42.0,15.0,1.9463392000006936
12,2,inverse_cdf,3,65,120.0,25.5,0.0,,
12,2,inverse_cdf,3,66,150.0,39.0,67.0,37.5,1.2381179000003613
12,2,inverse_cdf,3,67,15.0,3.0,42.0,3.0,1.815813000000162
12,2,inverse_cdf,3,68,127.5,28.0,42.0,28.0,1.993401200000335
12,2,inverse_cdf,3,69,157.5,40.0,75.5,40.0,2.0042610000000423
12,2,inverse_cdf,4,70,30.0,5.0,42.0,9.5,1.4384645000000091
12,2,inverse_cdf,4,71,97.5,22.5,51.0,22.5,1.6034348000002865
12,2,inverse_cdf,4,72,45.0,11.5,42.0,16.0,1.8391825999997309
12,2,inverse_cdf,4,73,105.0,23.0,42.0,23.0,1.7214816000005158
12,2,inverse_cdf,4,74,90.0,22.0,51.0,22.0,1.4973072000002503
12,2,inverse_cdf,4,75,172.5,41.5,46.0,41.5,1.8394099999995888
12,2,inverse_cdf,4,76,67.5,20.0,42.0,19.0,2.3933421000001545
12,2,inverse_cdf,4,77,37.5,7.5,42.0,4.0,2.269591099999161
12,2,inverse_cdf,4,78,120.0,25.5,42.0,25.0,1.4857115999993766
12,2,inverse_cdf,4,79,7.5,2.5,42.0,2.5,1.6153266000001167
12,2,inverse_cdf,4,80,22.5,4.0,42.0,5.5,2.5113840999993045
12,2,inverse_cdf,4,81,82.5,21.5,55.5,21.0,1.4621186000003945
12,2,inverse_cdf,4,82,157.5,40.0,55.5,40.0,1.3089294999999763
12,2,inverse_cdf,4,83,165.0,41.0,48.0,41.0,2.063321800000267
12,2,inverse_cdf,4,84,142.5,36.5,53.0,39.0,2.158520199999657
12,2,inverse_cdf,4,85,15.0,3.0,42.0,6.0,1.8745561000005184
12,2,inverse_cdf,4,86,60.0,18.5,42.0,7.0,2.335226899999725
12,2,inverse_cdf,4,87,135.0,32.5,62.0,37.0,2.0643188000003647
12,2,inverse_cdf,4,88,127.5,28.0,59.5,31.0,2.8531906999996863
12,2,inverse_cdf,4,89,52.5,16.0,42.0,6.5,2.982879999999568
12,2,inverse_cdf,4,90,150.0,39.0,44.0,39.0,2.193054200000006
12,2,inverse_cdf,4,91,112.5,24.0,60.0,23.0,1.70974649999971
12,2,inverse_cdf,4,92,75.0,21.0,42.0,20.0,2.29913199999919
12,2,inverse_cdf,5,93,22.5,4.0,42.0,5.0,2.395190100000036
12,2,inverse_cdf,5,94,127.5,28.0,42.0,28.0,1.4032367999998314
12,2,inverse_cdf,5,95,30.0,5.0,42.0,7.5,1.5327054999997929
