subject,session,stimulation_condition,run,trial_nr,n1,n2,p1,p2,choice,rt
59,2,vertex,2,21,20.0,29.0,1.0,0.55,1.0,0.9427577000005911
59,2,vertex,2,22,10.0,14.0,1.0,0.55,1.0,0.6719023000005109
59,2,vertex,2,23,14.0,30.0,1.0,0.55,2.0,0.8229272000007768
59,2,vertex,2,24,28.0,50.0,1.0,0.55,1.0,0.6080841000002692
59,2,vertex,2,25,20.0,29.0,1.0,0.55,1.0,0.8721811999985079
59,2,vertex,2,26,14.0,25.0,1.0,0.55,1.0,0.6887357999985397
59,2,vertex,2,27,7.0,12.0,1.0,0.55,1.0,1.0723101000003226
59,2,vertex,2,28,14.0,37.0,1.0,0.55,1.0,0.9387105999994674
59,2,vertex,2,29,28.0,75.0,1.0,0.55,1.0,0.6195115999998961
59,2,vertex,2,30,10.0,14.0,1.0,0.55,1.0,0.788717399998859
59,2,vertex,2,31,41.0,28.0,0.55,1.0,2.0,0.6886764999998718
59,2,vertex,2,32,80.0,20.0,0.55,1.0,2.0,0.5718358000012529
59,2,vertex,2,33,30.0,14.0,0.55,1.0,2.0,0.7218367999994086
59,2,vertex,2,34,25.0,14.0,0.55,1.0,2.0,0.45485860000013645
59,2,vertex,2,35,12.0,7.0,0.55,1.0,2.0,0.571953100001366
59,2,vertex,2,36,28.0,7.0,0.55,1.0,1.0,0.6386516999992011
59,2,vertex,2,37,41.0,28.0,0.55,1.0,2.0,0.5052529999993567
59,2,vertex,2,38,45.0,14.0,0.55,1.0,1.0,0.87220340000016
59,2,vertex,2,39,12.0,7.0,0.55,1.0,2.0,0.4385421999995742
59,2,vertex,2,40,37.0,14.0,0.55,1.0,2.0,0.4718756000002031
59,2,vertex,3,41,26.0,10.0,0.55,1.0,1.0,0.6761107999991509
59,2,vertex,3,42,25.0,14.0,0.55,1.0,2.0,0.6393682999987504
59,2,vertex,3,43,112.0,28.0,0.55,1.0,2.0,0.5915150000000722
59,2,vertex,3,44,40.0,10.0,0.55,1.0,1.0,0.6721555000003718
59,2,vertex,3,45,32.0,10.0,0.55,1.0,2.0,0.48825159999977075
59,2,vertex,3,46,15.0,7.0,0.55,1.0,1.0,0.7554151000003912
59,2,vertex,3,47,56.0,14.0,0.55,1.0,1.0,0.8221547000012208
59,2,vertex,3,48,44.0,20.0,0.55,1.0,2.0,0.7554813999995531
59,2,vertex,3,49,29.0,20.0,0.55,1.0,2.0,0.638627300000735
59,2,vertex,3,50,29.0,20.0,0.55,1.0,2.0,0.6721027000003232
59,2,vertex,3,51,14.0,37.0,1.0,0.55,2.0,0.7555021999997109
59,2,vertex,3,52,28.0,91.0,1.0,0.55,1.0,0.8981884999993781
59,2,vertex,3,53,14.0,20.0,1.0,0.55,1.0,0.5384867000011582
59,2,vertex,3,54,28.0,61.0,1.0,0.55,1.0,1.1226540000006935
59,2,vertex,3,55,14.0,20.0,1.0,0.55,1.0,0.6889145999994071
59,2,vertex,3,56,10.0,26.0,1.0,0.55,2.0,0.6720640999992611
59,2,vertex,3,57,10.0,18.0,1.0,0.55,1.0,0.5886702000007062
59,2,vertex,3,58,28.0,41.0,1.0,0.55,1.0,0.6084238000002529
59,2,vertex,3,59,7.0,10.0,1.0,0.55,1.0,1.1057920999992348
59,2,vertex,3,60,10.0,40.0,1.0,0.55,1.0,1.3394964999988588
59,2,vertex,4,61,10.0,32.0,1.0,0.55,2.0,0.8762908999997308
59,2,vertex,4,62,14.0,25.0,1.0,0.55,1.0,0.8228595000000496
59,2,vertex,4,63,7.0,28.0,1.0,0.55,2.0,0.4884178000011161
59,2,vertex,4,64,10.0,18.0,1.0,0.55,2.0,0.5382743999998638
59,2,vertex,4,65,20.0,65.0,1.0,0.55,1.0,0.5402806000002016
59,2,vertex,4,66,20.0,44.0,1.0,0.55,1.0,0.404984000000681
59,2,vertex,4,67,10.0,26.0,1.0,0.55,1.0,0.9056689999997616
59,2,vertex,4,68,10.0,22.0,1.0,0.55,1.0,0.5218779999995746
59,2,vertex,4,69,14.0,45.0,1.0,0.55,1.0,0.8387447000004613
59,2,vertex,4,70,14.0,30.0,1.0,0.55,1.0,0.45491240000046673
59,2,vertex,4,71,18.0,10.0,0.55,1.0,1.0,0.889130300000005
59,2,vertex,4,72,75.0,28.0,0.55,1.0,2.0,0.6220589000004111
59,2,vertex,4,73,61.0,28.0,0.55,1.0,2.0,0.48838210000030813
59,2,vertex,4,74,14.0,10.0,0.55,1.0,2.0,0.4384825999987072
59,2,vertex,4,75,56.0,14.0,0.55,1.0,2.0,0.4052797999993629
59,2,vertex,4,76,22.0,7.0,0.55,1.0,1.0,0.5717298999989282
59,2,vertex,4,77,30.0,14.0,0.55,1.0,2.0,0.6220168000000115
59,2,vertex,4,78,112.0,28.0,0.55,1.0,2.0,0.6553481000009924
59,2,vertex,4,79,20.0,14.0,0.55,1.0,2.0,1.2229790000000662
59,2,vertex,4,80,26.0,10.0,0.55,1.0,2.0,0.7221983999988879
59,2,vertex,5,81,22.0,10.0,0.55,1.0,2.0,1.0429155000001629
59,2,vertex,5,82,36.0,20.0,0.55,1.0,2.0,0.5052224999999453
59,2,vertex,5,83,20.0,14.0,0.55,1.0,2.0,0.5218271000012535
59,2,vertex,5,84,53.0,20.0,0.55,1.0,2.0,0.48844409999946947
59,2,vertex,5,85,75.0,28.0,0.55,1.0,2.0,0.5052455999993981
59,2,vertex,5,86,91.0,28.0,0.55,1.0,2.0,0.4551448000001983
59,2,vertex,5,87,14.0,10.0,0.55,1.0,2.0,0.4718603000001309
59,2,vertex,5,88,91.0,28.0,0.55,1.0,2.0,0.4884634999998241
59,2,vertex,5,89,37.0,14.0,0.55,1.0,2.0,1.022408799999539
59,2,vertex,5,90,50.0,28.0,0.55,1.0,2.0,0.5548438000005547
59,2,vertex,5,91,7.0,22.0,1.0,0.55,2.0,1.2727804999994987
59,2,vertex,5,92,7.0,28.0,1.0,0.55,2.0,0.5550409000006766
59,2,vertex,5,93,10.0,32.0,1.0,0.55,2.0,1.1893913999992662
59,2,vertex,5,94,20.0,80.0,1.0,0.55,1.0,0.8189425000000483
59,2,vertex,5,95,28.0,75.0,1.0,0.55,1.0,1.0693443000000116
59,2,vertex,5,96,28.0,112.0,1.0,0.55,1.0,0.9936469000003854
59,2,vertex,5,97,20.0,80.0,1.0,0.55,1.0,0.6681112999995378
59,2,vertex,5,98,7.0,15.0,1.0,0.55,2.0,0.33813480000026175
59,2,vertex,5,99,7.0,18.0,1.0,0.55,2.0,0.9223564000003535
59,2,vertex,5,100,10.0,22.0,1.0,0.55,1.0,1.0392630999995163
59,2,vertex,6,101,22.0,7.0,0.55,1.0,1.0,0.7101149999998597
59,2,vertex,6,102,36.0,20.0,0.55,1.0,2.0,0.47263399999974354
59,2,vertex,6,103,18.0,7.0,0.55,1.0,1.0,0.9389740000005986
59,2,vertex,6,104,15.0,7.0,0.55,1.0,1.0,0.9556687999993301
59,2,vertex,6,105,40.0,10.0,0.55,1.0,1.0,1.0056208000005427
59,2,vertex,6,106,22.0,10.0,0.55,1.0,2.0,0.38840900000101897
59,2,vertex,6,107,18.0,10.0,0.55,1.0,2.0,0.5551950000008503
59,2,vertex,6,108,32.0,10.0,0.55,1.0,2.0,0.6887830000014219
59,2,vertex,6,109,53.0,20.0,0.55,1.0,2.0,1.188975099999908
59,2,vertex,6,110,10.0,7.0,0.55,1.0,2.0,1.4229008000002068
59,2,vertex,6,111,28.0,50.0,1.0,0.55,1.0,0.7887837999987823
59,2,vertex,6,112,14.0,45.0,1.0,0.55,1.0,0.43844010000069034
59,2,vertex,6,113,14.0,56.0,1.0,0.55,2.0,0.7721746999995673
59,2,vertex,6,114,20.0,44.0,1.0,0.55,1.0,0.33808150000001547
59,2,vertex,6,115,7.0,12.0,1.0,0.55,1.0,0.5721635999998398
59,2,vertex,6,116,20.0,53.0,1.0,0.55,1.0,0.32155969999985246
59,2,vertex,6,117,20.0,65.0,1.0,0.55,1.0,0.299590900000112
59,2,vertex,6,118,20.0,53.0,1.0,0.55,1.0,1.0558715000006487
59,2,vertex,6,119,14.0,56.0,1.0,0.55,1.0,3.1913910000002943
59,2,vertex,6,120,28.0,91.0,1.0,0.55,1.0,0.31458740000016405
59,3,ips,1,1,112.0,28.0,0.55,1.0,2.0,0.4769979000011517
59,3,ips,1,2,25.0,14.0,0.55,1.0,2.0,0.48828010000030986
59,3,ips,1,3,30.0,14.0,0.55,1.0,2.0,1.1223742000001948
59,3,ips,1,4,44.0,20.0,0.55,1.0,2.0,1.0062185000006139
59,3,ips,1,5,12.0,7.0,0.55,1.0,2.0,0.5051326000011613
59,3,ips,1,6,32.0,10.0,0.55,1.0,1.0,0.8733654999996219
59,3,ips,1,7,53.0,20.0,0.55,1.0,2.0,0.6887532000000789
59,3,ips,1,8,22.0,10.0,0.55,1.0,1.0,0.8391241000008449
59,3,ips,1,9,91.0,28.0,0.55,1.0,2.0,0.4718938000005153
59,3,ips,1,10,18.0,10.0,0.55,1.0,2.0,0.722180699998745
59,3,ips,1,11,10.0,40.0,1.0,0.55,2.0,0.7890910000005817
59,3,ips,1,12,7.0,10.0,1.0,0.55,1.0,0.6388521999997749
59,3,ips,1,13,28.0,61.0,1.0,0.55,1.0,0.6218685000003177
59,3,ips,1,14,14.0,45.0,1.0,0.55,1.0,0.9726851999985229
59,3,ips,1,15,14.0,37.0,1.0,0.55,1.0,0.9391565999994782
59,3,ips,1,16,7.0,18.0,1.0,0.55,1.0,1.0557721000004676
59,3,ips,1,17,7.0,15.0,1.0,0.55,1.0,1.0723974000011367
59,3,ips,1,18,10.0,26.0,1.0,0.55,2.0,0.5552427999992346
59,3,ips,1,19,14.0,56.0,1.0,0.55,2.0,0.4716797000000952
59,3,ips,1,20,10.0,18.0,1.0,0.55,1.0,0.8391736000012315
59,3,ips,2,21,56.0,14.0,0.55,1.0,1.0,0.7270403999991686
59,3,ips,2,22,20.0,14.0,0.55,1.0,2.0,0.5732148999995843
59,3,ips,2,23,26.0,10.0,0.55,1.0,2.0,1.256382499999745
59,3,ips,2,24,37.0,14.0,0.55,1.0,2.0,0.45529330000135815
59,3,ips,2,25,14.0,10.0,0.55,1.0,2.0,0.42209120000005385
59,3,ips,2,26,29.0,20.0,0.55,1.0,2.0,0.555603200000391
59,3,ips,2,27,25.0,14.0,0.55,1.0,2.0,0.5221069999988401
59,3,ips,2,28,14.0,10.0,0.55,1.0,2.0,1.0226946999991924
59,3,ips,2,29,80.0,20.0,0.55,1.0,1.0,0.8893040999992081
59,3,ips,2,30,61.0,28.0,0.55,1.0,2.0,0.6891393999994762
59,3,ips,2,31,20.0,29.0,1.0,0.55,2.0,0.7724607000000105
59,3,ips,2,32,28.0,41.0,1.0,0.55,1.0,0.33837290000153075
59,3,ips,2,33,7.0,22.0,1.0,0.55,2.0,0.5221421999995073
59,3,ips,2,34,7.0,12.0,1.0,0.55,1.0,0.6085512999998457
59,3,ips,2,35,28.0,112.0,1.0,0.55,1.0,0.7264987000016276
59,3,ips,2,36,20.0,65.0,1.0,0.55,1.0,0.7715669999997488
59,3,ips,2,37,28.0,75.0,1.0,0.55,1.0,0.5523015999988274
59,3,ips,2,38,10.0,22.0,1.0,0.55,1.0,0.8391333999989001
59,3,ips,2,39,7.0,28.0,1.0,0.55,2.0,0.47202440000000934
59,3,ips,2,40,20.0,36.0,1.0,0.55,1.0,0.6226467999986198
59,3,ips,3,41,20.0,29.0,1.0,0.55,1.0,0.8427436000001727
59,3,ips,3,42,20.0,65.0,1.0,0.55,1.0,0.621576700001242
59,3,ips,3,43,20.0,44.0,1.0,0.55,1.0,0.5882471000004514
59,3,ips,3,44,14.0,25.0,1.0,0.55,1.0,0.8556204999986221
59,3,ips,3,45,14.0,30.0,1.0,0.55,2.0,0.6228878999991139
59,3,ips,3,46,7.0,28.0,1.0,0.55,1.0,1.4394763999989806
59,3,ips,3,47,7.0,12.0,1.0,0.55,1.0,1.339227799999236
59,3,ips,3,48,7.0,15.0,1.0,0.55,1.0,1.072455699999395
59,3,ips,3,49,7.0,10.0,1.0,0.55,1.0,0.8555027000002156
59,3,ips,3,50,14.0,20.0,1.0,0.55,1.0,0.855584999999337
59,3,ips,3,51,26.0,10.0,0.55,1.0,1.0,0.5385846999997739
59,3,ips,3,52,10.0,7.0,0.55,1.0,2.0,0.4051966999995784
59,3,ips,3,53,65.0,20.0,0.55,1.0,2.0,0.6885266999997839
59,3,ips,3,54,22.0,7.0,0.55,1.0,1.0,0.7553265999995347
59,3,ips,3,55,12.0,7.0,0.55,1.0,2.0,0.7220250999998825
59,3,ips,3,56,41.0,28.0,0.55,1.0,2.0,0.37153570000009495
59,3,ips,3,57,37.0,14.0,0.55,1.0,2.0,0.7553320999995776
59,3,ips,3,58,80.0,20.0,0.55,1.0,2.0,0.4387064999991708
59,3,ips,3,59,61.0,28.0,0.55,1.0,2.0,0.45516630000020086
59,3,ips,3,60,10.0,7.0,0.55,1.0,2.0,0.8222900000000664
59,3,ips,4,61,18.0,10.0,0.55,1.0,2.0,0.8095566000010876
59,3,ips,4,62,112.0,28.0,0.55,1.0,2.0,0.7554245999999694
59,3,ips,4,63,30.0,14.0,0.55,1.0,2.0,0.8388723999996728
59,3,ips,4,64,36.0,20.0,0.55,1.0,2.0,0.6082009000001563
59,3,ips,4,65,22.0,10.0,0.55,1.0,2.0,0.8553747000005245
59,3,ips,4,66,29.0,20.0,0.55,1.0,2.0,0.4882417999997699
59,3,ips,4,67,45.0,14.0,0.55,1.0,2.0,0.9224030000004859
59,3,ips,4,68,53.0,20.0,0.55,1.0,2.0,0.5548698999991899
59,3,ips,4,69,45.0,14.0,0.55,1.0,1.0,0.9564109999992354
59,3,ips,4,70,44.0,20.0,0.55,1.0,2.0,1.1059810000005825
59,3,ips,4,71,20.0,36.0,1.0,0.55,1.0,0.8723642999993899
59,3,ips,4,72,10.0,32.0,1.0,0.55,1.0,1.1226678000002437
59,3,ips,4,73,28.0,112.0,1.0,0.55,1.0,0.6772279999987063
59,3,ips,4,74,10.0,32.0,1.0,0.55,1.0,1.2561495999998442
59,3,ips,4,75,10.0,22.0,1.0,0.55,1.0,0.905657199999041
59,3,ips,4,76,10.0,18.0,1.0,0.55,,
59,3,ips,4,77,10.0,26.0,1.0,0.55,2.0,1.1725999000009892
59,3,ips,4,78,28.0,50.0,1.0,0.55,2.0,0.8889237000002481
59,3,ips,4,79,20.0,80.0,1.0,0.55,1.0,1.068637000000308
59,3,ips,4,80,10.0,14.0,1.0,0.55,1.0,0.6386977000001934
59,3,ips,5,81,20.0,14.0,0.55,1.0,2.0,0.9096845000003668
59,3,ips,5,82,91.0,28.0,0.55,1.0,1.0,0.8730679000000237
59,3,ips,5,83,22.0,7.0,0.55,1.0,2.0,0.8054295000001801
59,3,ips,5,84,18.0,7.0,0.55,1.0,2.0,0.6885031000001618
59,3,ips,5,85,36.0,20.0,0.55,1.0,2.0,0.8554007999991882
59,3,ips,5,86,28.0,7.0,0.55,1.0,1.0,0.7215998000010302
59,3,ips,5,87,32.0,10.0,0.55,1.0,2.0,1.2057416999996207
59,3,ips,5,88,15.0,7.0,0.55,1.0,2.0,1.5228444999993371
59,3,ips,5,89,41.0,28.0,0.55,1.0,2.0,0.7888454999992973
59,3,ips,5,90,50.0,28.0,0.55,1.0,2.0,0.5549788999996963
59,3,ips,5,91,14.0,30.0,1.0,0.55,1.0,1.2727773999995406
59,3,ips,5,92,14.0,20.0,1.0,0.55,1.0,0.6386236999987887
59,3,ips,5,93,14.0,25.0,1.0,0.55,1.0,0.7220637000009162
59,3,ips,5,94,28.0,75.0,1.0,0.55,1.0,0.6860658999993632
59,3,ips,5,95,10.0,14.0,1.0,0.55,1.0,0.6219992000006016
59,3,ips,5,96,14.0,56.0,1.0,0.55,2.0,1.3393399999986002
59,3,ips,5,97,28.0,41.0,1.0,0.55,1.0,1.2729319999998552
59,3,ips,5,98,7.0,18.0,1.0,0.55,1.0,1.3727450999995199
59,3,ips,5,99,20.0,44.0,1.0,0.55,1.0,0.8388814999998431
59,3,ips,5,100,20.0,53.0,1.0,0.55,2.0,0.5718944000000192
59,3,ips,6,101,56.0,14.0,0.55,1.0,1.0,0.676811599998473
59,3,ips,6,102,75.0,28.0,0.55,1.0,2.0,0.5564650999986043
59,3,ips,6,103,50.0,28.0,0.55,1.0,2.0,0.5555146999995486
59,3,ips,6,104,40.0,10.0,0.55,1.0,1.0,0.7722810000013851
59,3,ips,6,105,28.0,7.0,0.55,1.0,1.0,0.9726388999988558
59,3,ips,6,106,18.0,7.0,0.55,1.0,2.0,1.072578900000721
59,3,ips,6,107,40.0,10.0,0.55,1.0,2.0,0.9225977000005656
59,3,ips,6,108,65.0,20.0,0.55,1.0,2.0,0.6556731999989864
59,3,ips,6,109,75.0,28.0,0.55,1.0,2.0,1.3896912000000157
59,3,ips,6,110,15.0,7.0,0.55,1.0,1.0,1.256155499999295
59,3,ips,6,111,14.0,37.0,1.0,0.55,1.0,1.389730199998695
59,3,ips,6,112,10.0,40.0,1.0,0.55,1.0,1.3062677999987784
59,3,ips,6,113,14.0,45.0,1.0,0.55,1.0,1.039368600000671
59,3,ips,6,114,7.0,22.0,1.0,0.55,1.0,1.6568834000008223
59,3,ips,6,115,28.0,91.0,1.0,0.55,1.0,1.0481409999992763
59,3,ips,6,116,28.0,50.0,1.0,0.55,1.0,0.722427599999719
59,3,ips,6,117,20.0,80.0,1.0,0.55,2.0,1.1017744000000675
59,3,ips,6,118,28.0,61.0,1.0,0.55,1.0,1.0226034999996045
59,3,ips,6,119,20.0,53.0,1.0,0.55,2.0,3.0913309999996272
59,3,ips,6,120,28.0,91.0,1.0,0.55,2.0,0.7816678999988653
60,1,baseline,1,1,28.0,94.0,1.0,0.55,1.0,1.63742929999988
60,1,baseline,1,2,7.0,23.0,1.0,0.55,1.0,1.6894680999998855
60,1,baseline,1,3,10.0,25.0,1.0,0.55,2.0,2.040753499999923
60,1,baseline,1,4,14.0,36.0,1.0,0.55,2.0,0.8553326999999626
60,1,baseline,1,5,7.0,20.0,1.0,0.55,2.0,0.7052724000000126
60,1,baseline,1,6,10.0,38.0,1.0,0.55,2.0,0.9888329999998717
60,1,baseline,1,7,7.0,20.0,1.0,0.55,2.0,0.6552172000001377
60,1,baseline,1,8,10.0,22.0,1.0,0.55,2.0,0.8888343999996948
60,1,baseline,1,9,20.0,76.0,1.0,0.55,1.0,1.4701233999999204
60,1,baseline,1,10,10.0,29.0,1.0,0.55,1.0,0.8886864999999204
60,1,baseline,1,11,47.0,14.0,0.55,1.0,1.0,0.922129699999914
60,1,baseline,1,12,29.0,10.0,0.55,1.0,1.0,1.1725768999999389
60,1,baseline,1,13,18.0,7.0,0.55,1.0,1.0,0.9554246000002422
60,1,baseline,1,14,27.0,14.0,0.55,1.0,2.0,0.9556140000004234
60,1,baseline,1,15,107.0,28.0,0.55,1.0,2.0,1.1724371999998766
60,1,baseline,1,16,72.0,28.0,0.55,1.0,2.0,1.0221519000001535
60,1,baseline,1,17,19.0,10.0,0.55,1.0,1.0,1.4058897999998408
60,1,baseline,1,18,76.0,20.0,0.55,1.0,1.0,1.3224295999998503
60,1,baseline,1,19,44.0,20.0,0.55,1.0,2.0,1.2892950999998902
60,1,baseline,1,20,18.0,7.0,0.55,1.0,1.0,1.472902299999987
60,1,baseline,2,21,53.0,14.0,0.55,1.0,2.0,1.1597173000000112
60,1,baseline,2,22,55.0,28.0,0.55,1.0,2.0,0.8387326000001849
60,1,baseline,2,23,20.0,7.0,0.55,1.0,2.0,1.3724839999999858
60,1,baseline,2,24,41.0,14.0,0.55,1.0,2.0,1.4560081999998005
60,1,baseline,2,25,82.0,28.0,0.55,1.0,2.0,1.1891399999999663
60,1,baseline,2,26,25.0,10.0,0.55,1.0,1.0,1.1899991000000085
60,1,baseline,2,27,53.0,14.0,0.55,1.0,1.0,1.5228123000001546
60,1,baseline,2,28,23.0,7.0,0.55,1.0,1.0,0.7053840999997192
60,1,baseline,2,29,51.0,20.0,0.55,1.0,2.0,0.8389885000001414
60,1,baseline,2,30,19.0,10.0,0.55,1.0,2.0,0.7053072999997596
60,1,baseline,2,31,10.0,33.0,1.0,0.55,2.0,1.3225280999999995
60,1,baseline,2,32,28.0,107.0,1.0,0.55,1.0,1.010867799999744
60,1,baseline,2,33,14.0,41.0,1.0,0.55,2.0,0.9054587000000254
60,1,baseline,2,34,28.0,62.0,1.0,0.55,1.0,1.3560916999999506
60,1,baseline,2,35,7.0,15.0,1.0,0.55,2.0,1.622938399999839
60,1,baseline,2,36,20.0,44.0,1.0,0.55,2.0,0.6083375000002889
60,1,baseline,2,37,20.0,39.0,1.0,0.55,1.0,0.6725712000002204
60,1,baseline,2,38,20.0,39.0,1.0,0.55,2.0,0.6551656999999977
60,1,baseline,2,39,7.0,18.0,1.0,0.55,1.0,1.8731157000001986
60,1,baseline,2,40,20.0,67.0,1.0,0.55,2.0,0.6213554000000272
60,1,baseline,3,41,25.0,10.0,0.55,1.0,1.0,1.1263578999996717
60,1,baseline,3,42,94.0,28.0,0.55,1.0,2.0,0.90669730000036
60,1,baseline,3,43,26.0,7.0,0.55,1.0,1.0,1.0556305999998585
60,1,baseline,3,44,94.0,28.0,0.55,1.0,2.0,0.922147600000244
60,1,baseline,3,45,33.0,10.0,0.55,1.0,1.0,1.1892281000000366
60,1,baseline,3,46,82.0,28.0,0.55,1.0,2.0,0.7554989000000205
60,1,baseline,3,47,33.0,10.0,0.55,1.0,1.0,0.8054777000002105
60,1,baseline,3,48,67.0,20.0,0.55,1.0,2.0,0.6082655000000443
60,1,baseline,3,49,58.0,20.0,0.55,1.0,2.0,0.7053656999996747
60,1,baseline,3,50,76.0,20.0,0.55,1.0,2.0,1.4393365000000813
60,1,baseline,3,51,7.0,13.0,1.0,0.55,1.0,0.8555816000003063
60,1,baseline,3,52,14.0,47.0,1.0,0.55,1.0,1.3892452999998568
60,1,baseline,3,53,28.0,107.0,1.0,0.55,1.0,0.7117199000003893
60,1,baseline,3,54,20.0,67.0,1.0,0.55,1.0,1.4054298000000358
60,1,baseline,3,55,7.0,26.0,1.0,0.55,2.0,1.4062269000000924
60,1,baseline,3,56,7.0,23.0,1.0,0.55,2.0,0.888958200000161
60,1,baseline,3,57,20.0,58.0,1.0,0.55,1.0,0.7222214999997334
60,1,baseline,3,58,20.0,51.0,1.0,0.55,2.0,1.172457900000154
60,1,baseline,3,59,14.0,53.0,1.0,0.55,2.0,0.8889085999999224
60,1,baseline,3,60,20.0,76.0,1.0,0.55,2.0,0.6859875000000102
60,1,baseline,4,61,39.0,20.0,0.55,1.0,2.0,1.3095925000002353
60,1,baseline,4,62,38.0,10.0,0.55,1.0,,
60,1,baseline,4,63,107.0,28.0,0.55,1.0,2.0,0.8220249000000877
60,1,baseline,4,64,44.0,20.0,0.55,1.0,2.0,0.9220608000000396
60,1,baseline,4,65,55.0,28.0,0.55,1.0,1.0,1.373387900000111
60,1,baseline,4,66,31.0,14.0,0.55,1.0,2.0,0.7885995999995714
60,1,baseline,4,67,23.0,7.0,0.55,1.0,1.0,0.7720309000005585
60,1,baseline,4,68,58.0,20.0,0.55,1.0,2.0,0.9387210999993698
60,1,baseline,4,69,26.0,7.0,0.55,1.0,1.0,0.7719438999993145
60,1,baseline,4,70,51.0,20.0,0.55,1.0,1.0,1.1224517999998795
60,1,baseline,4,71,28.0,72.0,1.0,0.55,1.0,0.8204028000000108
60,1,baseline,4,72,28.0,72.0,1.0,0.55,1.0,0.6533521999999721
60,1,baseline,4,73,28.0,62.0,1.0,0.55,1.0,1.0057149000003562
60,1,baseline,4,74,14.0,31.0,1.0,0.55,1.0,1.50602119999985
60,1,baseline,4,75,20.0,51.0,1.0,0.55,2.0,0.8055156999998871
60,1,baseline,4,76,7.0,18.0,1.0,0.55,2.0,1.13911980000006
60,1,baseline,4,77,10.0,29.0,1.0,0.55,2.0,0.5883837000001222
60,1,baseline,4,78,28.0,82.0,1.0,0.55,2.0,0.7514240000000427
60,1,baseline,4,79,14.0,41.0,1.0,0.55,1.0,0.6217047000000093
60,1,baseline,4,80,20.0,44.0,1.0,0.55,2.0,0.8887947000002896
60,1,baseline,5,81,13.0,7.0,0.55,1.0,2.0,0.992730500000107
60,1,baseline,5,82,13.0,7.0,0.55,1.0,2.0,0.65520959999958
60,1,baseline,5,83,36.0,14.0,0.55,1.0,2.0,0.7720453000001726
60,1,baseline,5,84,41.0,14.0,0.55,1.0,,
60,1,baseline,5,85,36.0,14.0,0.55,1.0,1.0,0.8394295999996757
60,1,baseline,5,86,29.0,10.0,0.55,1.0,1.0,1.27245959999982
60,1,baseline,5,87,39.0,20.0,0.55,1.0,2.0,0.6887709000002502
60,1,baseline,5,88,62.0,28.0,0.55,1.0,2.0,0.5551794000002701
60,1,baseline,5,89,15.0,7.0,0.55,1.0,1.0,0.8554096999996545
60,1,baseline,5,90,22.0,10.0,0.55,1.0,2.0,0.5216503000002035
60,1,baseline,5,91,10.0,33.0,1.0,0.55,2.0,0.7719358999993631
60,1,baseline,5,92,7.0,15.0,1.0,0.55,1.0,1.1563638000007188
60,1,baseline,5,93,28.0,82.0,1.0,0.55,2.0,1.0183071999999243
60,1,baseline,5,94,28.0,94.0,1.0,0.55,2.0,0.6150502999998935
60,1,baseline,5,95,10.0,19.0,1.0,0.55,1.0,0.7218966999999168
60,1,baseline,5,96,10.0,19.0,1.0,0.55,1.0,1.1389922000007004
60,1,baseline,5,97,10.0,22.0,1.0,0.55,1.0,1.4728710999998498
60,1,baseline,5,98,10.0,25.0,1.0,0.55,2.0,0.7051478000003044
60,1,baseline,5,99,14.0,53.0,1.0,0.55,2.0,0.7720423000000665
60,1,baseline,5,100,14.0,36.0,1.0,0.55,2.0,0.7886376999995832
60,1,baseline,6,101,14.0,47.0,1.0,0.55,2.0,0.9271764000004552
60,1,baseline,6,102,14.0,27.0,1.0,0.55,1.0,0.9067389000001711
60,1,baseline,6,103,20.0,58.0,1.0,0.55,2.0,1.3393038000003799
60,1,baseline,6,104,14.0,31.0,1.0,0.55,2.0,1.1893079000001165
60,1,baseline,6,105,10.0,38.0,1.0,0.55,2.0,0.922346500000458
60,1,baseline,6,106,14.0,27.0,1.0,0.55,1.0,1.5898048000008487
60,1,baseline,6,107,7.0,13.0,1.0,0.55,1.0,1.1394543000005513
60,1,baseline,6,108,7.0,26.0,1.0,0.55,2.0,0.939348599999903
60,1,baseline,6,109,28.0,55.0,1.0,0.55,1.0,0.8219753000003038
60,1,baseline,6,110,28.0,55.0,1.0,0.55,1.0,0.6554582999997365
60,1,baseline,6,111,72.0,28.0,0.55,1.0,2.0,0.8388595999995516
60,1,baseline,6,112,27.0,14.0,0.55,1.0,2.0,0.5886940000000322
60,1,baseline,6,113,31.0,14.0,0.55,1.0,2.0,0.822322299999513
60,1,baseline,6,114,47.0,14.0,0.55,1.0,2.0,0.7726471000005688
60,1,baseline,6,115,62.0,28.0,0.55,1.0,2.0,0.5719126000003598
60,1,baseline,6,116,22.0,10.0,0.55,1.0,1.0,1.1728853999994442
60,1,baseline,6,117,15.0,7.0,0.55,1.0,1.0,1.1896570999997778
60,1,baseline,6,118,67.0,20.0,0.55,1.0,1.0,1.3062448999999106
60,1,baseline,6,119,20.0,7.0,0.55,1.0,2.0,0.5883964999993623
60,1,baseline,6,120,38.0,10.0,0.55,1.0,1.0,0.8893011999998635
61,1,baseline,1,1,32.0,20.0,0.55,1.0,1.0,1.1438672000003862
61,1,baseline,1,2,54.0,20.0,0.55,1.0,1.0,1.122338299999683
61,1,baseline,1,3,11.0,7.0,0.55,1.0,2.0,0.939965999999913
61,1,baseline,1,4,48.0,20.0,0.55,1.0,2.0,1.7229127000000517
61,1,baseline,1,5,10.0,7.0,0.55,1.0,2.0,0.9387813000003007
